barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId,_id_$oid
,Unsalted Sweet Cream Butter,2.77,2.77,0,1125,0,1,,0,,,,,,,,,,,,,2.77,HYV UNSLTD SWT BTR,,,0,,0,,,0,2.77,,600260210a720f05f300008f
,LUIGES DELUXE PIZZA,11.98,11.98,0,1128,0,2,,0,,,,,,,,,,,,,11.98,LUIGES DELUXE PIZZA,,,0,,0,,,0,11.98,,600260210a720f05f300008f
,BUSHS HOT RED CHILI,1.59,1.59,0,1132,0,1,,0,,,,,,,,,,,BUSH'S BEST,,1.59,BUSHS HOT RED CHILI,,,0,,0,,,0,1.59,,600260210a720f05f300008f
,BUSHS MILD KIDNEY CH,1.59,1.59,0,1133,0,1,,0,,,,,,,,,,,,,1.59,BUSHS MILD KIDNEY CH,,,0,,0,,,0,,,600260210a720f05f300008f
,FOLGERS CLASSIC ROAS,14.98,14.98,0,1141,0,2,,0,,,,,,,,,,,,,14.98,FOLGERS CLASSIC ROAS,,,0,,0,,,0,14.98,,600260210a720f05f300008f
,HYV KETTLE BUFFALO&B,1.67,1.67,0,1143,0,1,,0,,,,,,,,,,,,,1.67,HYV KETTLE BUFFALO&B,,,0,,0,,,0,1.67,,600260210a720f05f300008f
,HYV KETTLE CHIP ORIG,3.69,3.69,0,1145,0,1,,0,,,,,,,,,,,,,3.69,HYV KETTLE CHIP ORIG,,,0,,0,,,0,3.69,,600260210a720f05f300008f
,HYV KETTLE PUB MUSTA,1.67,1.67,0,1146,0,1,,0,,,,,,,,,,,,,1.67,HYV KETTLE PUB MUSTA,,,0,,0,,,0,1.67,,600260210a720f05f300008f
,HYV SEASONED CROUTON,1.79,1.79,0,1148,0,1,,0,,,,,,,,,,,,,1.79,HYV SEASONED CROUTON,,,0,,0,,,0,1.79,,600260210a720f05f300008f
,KASHI GOFLOW CINN CR,3.77,3.77,0,1149,0,1,,0,,,,,,,,,,,,,3.77,KASHI GOFLOW CINN CR,,,0,,0,,,0,3.77,,600260210a720f05f300008f
,KASHI GOPLAY HNY ALM,3.77,3.77,0,1150,0,1,,0,,,,,,,,,,,,,3.77,KASHI GOPLAY HNY ALM,,,0,,0,,,0,3.77,,600260210a720f05f300008f
,LIPTON BEEFY ONION,1.99,1.99,0,1151,0,1,,0,,,,,,,,,,,,,1.99,LIPTON BEEFY ONION,,,0,,0,,,0,1.99,,600260210a720f05f300008f
58449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,0,1154,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,NATURE'S PATH ORGANIC,,3.99,NATURES PATH OF OATS,,,0,,0,,,0,3.99,,600260210a720f05f300008f
,FRSH BNLS PORK LOIN,4.56,4.56,0,1158,0,1,,0,,,,,,,,,,,,,4.56,FRSH BNLS PORK LOIN,,,0,,0,,,0,4.56,,600260210a720f05f300008f
,HILLS TRKY POLSKA KI,3.99,3.99,0,1159,0,1,,0,,,,,,,,,,,,,3.99,HILLS TRKY POLSKA KI,,,0,,0,,,0,3.99,,600260210a720f05f300008f
,HYV EXTRA SHARP CHDD,4.99,4.99,0,1160,0,1,,0,,,,,,,,,,,,,4.99,HYV EXTRA SHARP CHDD,,,0,,0,,,0,4.99,,600260210a720f05f300008f
,JUST BARE CKN BREAST,6.99,6.99,0,1161,0,1,,0,,,,,,,,,,,,,6.99,JUST BARE CKN BREAST,,,0,,0,,,0,6.99,,600260210a720f05f300008f
,KRAFT AMER SINGLES,3.29,3.29,0,1162,0,1,,0,,,,,,,,,,,,,3.29,KRAFT AMER SINGLES,,,0,,0,,,0,3.29,,600260210a720f05f300008f
,LEAN GRND BF 93% 7%,5.99,5.99,0,1163,0,1,,0,,,,,,,,,,,,,5.99,LEAN GRND BF 93% 7%,,,0,,0,,,0,5.99,,600260210a720f05f300008f
,DOLE VERY VEGGIE SLD,3.49,3.49,0,1166,0,1,,0,,,,,,,,,,,,,3.49,DOLE VERY VEGGIE SLD,,,0,,0,,,0,3.49,,600260210a720f05f300008f
,GG KLONDIKE GOLDUST,3.99,3.99,0,1167,0,1,,0,,,,,,,,,,,,,3.99,GG KLONDIKE GOLDUST,,,0,,0,,,0,3.99,,600260210a720f05f300008f
,GREEN BELL PEPPERS,0.77,0.77,0,1168,0,1,,0,,,,,,,,,,,,,0.77,GREEN BELL PEPPERS,,,0,,0,,,0,0.77,,600260210a720f05f300008f
,HRVST SNAPS BLACK PE,1.25,1.25,0,1169,0,1,,0,,,,,,,,,,,,,1.25,HRVST SNAPS BLACK PE,,,0,,0,,,0,1.25,,600260210a720f05f300008f
,JOSIES ORG BABY SPIN,1.88,1.88,0,1171,0,1,,0,,,,,,,,,,,,,1.88,JOSIES ORG BABY SPIN,,,0,,0,,,0,1.88,,600260210a720f05f300008f
,MONTEREY SLCD BABY B,2.5,2.5,0,1172,0,1,,0,,,,,,,,,,,,,2.5,MONTEREY SLCD BABY B,,,0,,0,,,0,2.5,,600260210a720f05f300008f
,PINATA APPLES,0.88,0.88,0,1174,0,1,,0,,,,,,,,,,,,,0.88,PINATA APPLES,,,0,,0,,,0,0.88,,600260210a720f05f300008f
,FSA 31191719064 OTC,12.99,12.99,0,1178,0,1,,0,,,,,,,,,,,,,12.99,FSA 31191719064 OTC,,,0,,0,,,0,12.99,,600260210a720f05f300008f
,Flushable Wipes,11.99,11.99,0,1181,0,1,,0,,,,,,,,,,,,,11.99,FSA 04902289613,,,0,,0,,,0,11.99,,600260210a720f05f300008f
,HY-VEE PREM DISTILLE,0.99,0.99,0,1185,0,1,,0,,,,,,,,,,,,,0.99,HY-VEE PREM DISTILLE,,,0,,0,,,0,0.99,,600260210a720f05f300008f
,MISSION TORTILLA TRI,2.99,2.99,0,1186,0,1,,0,,,,,,,,,,,MISSION,TACO BELL TACO SHELLS,2.99,MISSION TORTILLA TRI,,,0,,0,,,0,2.99,,600260210a720f05f300008f
511111001485,TOSTITOS,2.98,2.98,0,1187,0,1,,0,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,,,,TOSTITOS,,2.98,TOSTITOS MED SALSA,,,0,,0,,,0,2.98,,600260210a720f05f300008f
305731769135,Advil Ibuprofen Pain & Fever Liqui-gels Minis,4.99,4.99,0,1190,0,1,,0,,,,,,ALEVE® LIQUID GELS,5d9b4f591dda2c6225a284aa,,,,ADVIL,,4.99,ADVIL IBUPROFEN LIQU,,,0,,1,,,0,4.99,,600260210a720f05f300008f
,TC NCTN GUM 2MG MINT,26.99,26.99,0,1191,0,1,,0,,,,,,,,,,,,,26.99,TC NCTN GUM 2MG MINT,,,0,,0,,,0,26.99,,600260210a720f05f300008f
48000007070,CHCK SEA SRDN WHL WTR CAN IN BOX 3.75 OZ,0.99,0.99,0,1195,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,CHICKEN OF THE SEA,,0.99,COS SARDINES WATER,,,0,,0,,,0,0.99,,600260210a720f05f300008f
,OSCAR SARDINES 2LAY,3.34,3.34,0,1196,0,1,,0,,,,,,,,,,,,,3.34,OSCAR SARDINES 2LAY,,,0,,0,,,0,3.34,,600260210a720f05f300008f
15300430594,Rice-A-Roni Rice Pilaf,2.38,2.38,0,1197,0,2,,0,,,,,,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,RICE-A-RONI,,2.38,RICE A RONI RICE PIL,,,0,,1,,,0,2.38,,600260210a720f05f300008f
,STARKIST CHUNK LT TU,0.92,0.92,0,1199,0,1,,0,,,,,,,,,,,STARKIST,,0.92,STARKIST CHUNK LT TU,,,0,,0,,,0,0.92,,600260210a720f05f300008f
511111001485,TOSTITOS,3.99,3.99,0,1200,0,1,,0,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,,,,TOSTITOS,,3.99,TOSTITOS MED SALSA,,,0,,0,,,0,3.99,,600260210a720f05f300008f
9800300037,Tic Tac Cool Watermelon Gum,36.99,36.99,0,1203,0,1,,0,,,,,,,,,,,TIC TAC,,36.99,TC NCTN GUM 2MG COOL,,,0,,0,,,0,36.99,,600260210a720f05f300008f
,PREV FRZN ALASKAN SO,15.67,15.67,0,1206,0,1,,0,,,,,,,,,,,SO DELICIOUS,,15.67,PREV FRZN ALASKAN SO,,,0,,0,,,0,15.67,,600260210a720f05f300008f
,TC NCTN GUM 2MG MINT,26.99,26.99,0,1210,0,1,,0,,,,,,,,,,,,,26.99,TC NCTN GUM 2MG MINT,,,0,,0,,,0,26.99,,600260210a720f05f300008f
,HYV SWT SMKD THICK,2.88,4.99,0,1213,0,1,,0,,,,,,,,,,,,,4.99,HYV SWT SMKD THICK,,,0,,0,,,0,2.88,,600260210a720f05f300008f
76840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,28.55,28.55,0,1247,0,5,,0,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,28.55,BEN & JERRY' S CHUNKY MONKEY PINT,,,285.5,,0,,,0,28.55,BEN AND JERRYS ICE CREAM,600260210a720f05f300008f
36000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.72,7.72,0,1251,0,2,,0,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,7.72,KLEENEX TRUSTED CARE FACIAL TISSUES,,,77.2,,0,,,0,7.72,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",600260210a720f05f300008f
,"BORDEN 2% MILK, 1/2 GAL",4.58,4.58,0,1255,0,1,,0,,,,,,,,,,,,,4.58,"BORDEN 2% MILK, 1/2 GAL",,,0,,0,,,0,4.58,,600260210a720f05f300008f
,EMIL' S SAUSAGE MUSHROOM PIZZA,13.24,13.24,0,1258,0,2,,0,,,,,,,,,,,,,13.24,EMIL' S SAUSAGE MUSHROOM PIZZA,,,0,,0,,,0,13.24,,600260210a720f05f300008f
,KLARBRUNN 12PK 12 FL OZ,6.18,6.18,0,1262,0,3,,0,,,,,,,,,,,,,6.18,KLARBRUNN 12PK 12 FL OZ,,,0,,0,,,0,6.18,,600260210a720f05f300008f
12000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.6,5.6,0,1297,0,4,,0,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,5.6,"PEPSI COLA, 12 OZ. CAN",,,0,,0,,,0,5.6,PEPSI 12 OZ 12 PACK,600260210a720f05f300008f
815473013279,Borden 2% Reduced Fat Milk,4.11,4.11,0,1301,0,1,,0,,,,,,,,,,,BORDEN,,4.11,"BORDEN 2% MILK, 1/2 GAL",,,0,,0,,,0,4.11,,600260210a720f05f300008f
12000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.48,2.48,0,1304,0,4,,0,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,2.48,"PEPSI COLA, 12 OZ. CAN",,,0,,0,,,0,2.48,PEPSI 12 OZ 12 PACK,600260210a720f05f300008f
28400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,9.64,9.64,0,1308,0,2,,0,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,9.64,"DORITOS NACHO CHEESE, 28.5 OZ",,,0,,0,,,0,9.64,DORITOS NACHO CHEESE MULTI SERVE,600260210a720f05f300008f
,KLARBRUNN 12PK 12 FL OZ,4.96,4.96,0,1312,0,2,,0,,,,,,,,,,,,,4.96,KLARBRUNN 12PK 12 FL OZ,,,0,,0,,,0,4.96,,600260210a720f05f300008f
,EMIL' S SAUSAGE MUSHROOM PIZZA,6.6,6.6,0,1318,0,1,,0,,,,,,,,,,,,,6.6,EMIL' S SAUSAGE MUSHROOM PIZZA,,,0,,0,,,0,6.6,,600260210a720f05f300008f
,EMIL' S SAUSAGE MUSHROOM PIZZA,13.88,13.88,0,1321,0,2,,0,,,,,,,,,,,,,13.88,EMIL' S SAUSAGE MUSHROOM PIZZA,,,0,,0,,,0,13.88,,600260210a720f05f300008f
76840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,4.53,4.53,0,1325,0,1,,0,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,4.53,BEN & JERRY' S CHUNKY MONKEY PINT,,,45.3,,0,,,0,4.53,BEN AND JERRYS ICE CREAM,600260210a720f05f300008f
36000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.26,8.26,0,1328,0,2,,0,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,8.26,KLEENEX TRUSTED CARE FACIAL TISSUES,,,82.6,,0,,,0,8.26,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",600260210a720f05f300008f
36000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.7,7.7,0,1332,0,2,,0,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,7.7,KLEENEX TRUSTED CARE FACIAL TISSUES,,,77,,0,,,0,7.7,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",600260210a720f05f300008f
,KLARBRUNN 12PK 12 FL OZ,8.08,8.08,0,1370,0,4,,0,,,,,,,,,,,,,8.08,KLARBRUNN 12PK 12 FL OZ,,,0,,0,,,0,8.08,,600260210a720f05f300008f
12000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.4,5.4,0,1374,0,4,,0,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,5.4,"PEPSI COLA, 12 OZ. CAN",,,0,,0,,,0,5.4,PEPSI 12 OZ 12 PACK,600260210a720f05f300008f
,EMIL' S SAUSAGE MUSHROOM PIZZA,6.76,6.76,0,1378,0,1,,0,,,,,,,,,,,,,6.76,EMIL' S SAUSAGE MUSHROOM PIZZA,,,0,,0,,,0,6.76,,600260210a720f05f300008f
12000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,4.14,4.14,0,1381,0,3,,0,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,4.14,"PEPSI COLA, 12 OZ. CAN",,,0,,0,,,0,4.14,PEPSI 12 OZ 12 PACK,600260210a720f05f300008f
12000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,3.81,3.81,0,1385,0,3,,0,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,3.81,"PEPSI COLA, 12 OZ. CAN",,,0,,0,,,0,3.81,PEPSI 12 OZ 12 PACK,600260210a720f05f300008f
815473013279,Borden 2% Reduced Fat Milk,4.07,4.07,0,1389,0,1,,0,,,,,,,,,,,BORDEN,,4.07,"BORDEN 2% MILK, 1/2 GAL",,,0,,0,,,0,4.07,,600260210a720f05f300008f
12000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,3.72,3.72,0,1422,0,3,,0,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,3.72,"PEPSI COLA, 12 OZ. CAN",,,0,,0,,,0,3.72,PEPSI 12 OZ 12 PACK,600260210a720f05f300008f
41000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,6.4,6.4,0,1426,0,4,,0,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,6.4,KNORR CREAMY CHICKEN,,,64,,0,,,0,6.4,KNORR SIDES,600260210a720f05f300008f
76840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,17.7,17.7,0,1430,0,3,,0,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,17.7,BEN & JERRY' S CHUNKY MONKEY PINT,,,177,,0,,,0,17.7,BEN AND JERRYS ICE CREAM,600260210a720f05f300008f
76840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,21.65,21.65,0,1468,0,5,,0,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,21.65,BEN & JERRY' S CHUNKY MONKEY PINT,,,216.5,,0,,,0,21.65,BEN AND JERRYS ICE CREAM,600260210a720f05f300008f
815473013279,Borden 2% Reduced Fat Milk,4.1,4.1,0,1472,0,1,,0,,,,,,,,,,,BORDEN,,4.1,"BORDEN 2% MILK, 1/2 GAL",,,0,,0,,,0,4.1,,600260210a720f05f300008f
36000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.79,2.79,0,1475,0,1,,0,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,2.79,KLEENEX TRUSTED CARE FACIAL TISSUES,,,27.9,,0,,,0,2.79,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",600260210a720f05f300008f
28400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.63,3.63,0,1478,0,1,,0,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,3.63,"DORITOS NACHO CHEESE, 28.5 OZ",,,0,,0,,,0,3.63,DORITOS NACHO CHEESE MULTI SERVE,600260210a720f05f300008f
,KLARBRUNN 12PK 12 FL OZ,4.36,4.36,0,1481,0,2,,0,,,,,,,,,,,,,4.36,KLARBRUNN 12PK 12 FL OZ,,,0,,0,,,0,4.36,,600260210a720f05f300008f
28400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,7.3,7.3,0,1522,0,2,,0,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,7.3,"DORITOS NACHO CHEESE, 28.5 OZ",,,0,,0,,,0,7.3,DORITOS NACHO CHEESE MULTI SERVE,600260210a720f05f300008f
,EMIL' S SAUSAGE MUSHROOM PIZZA,6.55,6.55,0,1526,0,1,,0,,,,,,,,,,,,,6.55,EMIL' S SAUSAGE MUSHROOM PIZZA,,,0,,0,,,0,6.55,,600260210a720f05f300008f
36000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.98,3.98,0,1529,0,2,,0,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,3.98,KLEENEX TRUSTED CARE FACIAL TISSUES,,,39.8,,0,,,0,3.98,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",600260210a720f05f300008f
,KLARBRUNN 12PK 12 FL OZ,12,12,0,1533,0,4,,0,,,,,,,,,,,,,12,KLARBRUNN 12PK 12 FL OZ,,,0,,0,,,0,12,,600260210a720f05f300008f
815473013279,Borden 2% Reduced Fat Milk,4.07,4.07,0,1537,0,1,,0,,,,,,,,,,,BORDEN,,4.07,"BORDEN 2% MILK, 1/2 GAL",,,0,,0,,,0,4.07,,600260210a720f05f300008f
,KLARBRUNN 12PK 12 FL OZ,13.35,13.35,0,1540,0,5,,0,,,,,,,,,,,,,13.35,KLARBRUNN 12PK 12 FL OZ,,,0,,0,,,0,13.35,,600260210a720f05f300008f
,EMIL' S SAUSAGE MUSHROOM PIZZA,13.02,13.02,0,1582,0,2,,0,,,,,,,,,,,,,13.02,EMIL' S SAUSAGE MUSHROOM PIZZA,,,0,,0,,,0,13.02,,600260210a720f05f300008f
76840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,11.6,11.6,0,1586,0,2,,0,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,11.6,BEN & JERRY' S CHUNKY MONKEY PINT,,,116,,0,,,0,11.6,BEN AND JERRYS ICE CREAM,600260210a720f05f300008f
,KLARBRUNN 12PK 12 FL OZ,4.58,4.58,0,1590,0,2,,0,,,,,,,,,,,,,4.58,KLARBRUNN 12PK 12 FL OZ,,,0,,0,,,0,4.58,,600260210a720f05f300008f
,KLARBRUNN 12PK 12 FL OZ,5.06,5.06,0,1594,0,2,,0,,,,,,,,,,,,,5.06,KLARBRUNN 12PK 12 FL OZ,,,0,,0,,,0,5.06,,600260210a720f05f300008f
,KLARBRUNN 12PK 12 FL OZ,4.48,4.48,0,1598,0,2,,0,,,,,,,,,,,,,4.48,KLARBRUNN 12PK 12 FL OZ,,,0,,0,,,0,4.48,,600260210a720f05f300008f
,KLARBRUNN 12PK 12 FL OZ,4.44,4.44,0,1606,0,2,,0,,,,,,,,,,,,,4.44,KLARBRUNN 12PK 12 FL OZ,,,0,,0,,,0,4.44,,600260210a720f05f300008f
12000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.28,2.28,0,1610,0,4,,0,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,2.28,"PEPSI COLA, 12 OZ. CAN",,,0,,0,,,0,2.28,PEPSI 12 OZ 12 PACK,600260210a720f05f300008f
28400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,7.46,7.46,0,1614,0,2,,0,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,7.46,"DORITOS NACHO CHEESE, 28.5 OZ",,,0,,0,,,0,7.46,DORITOS NACHO CHEESE MULTI SERVE,600260210a720f05f300008f
36000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.78,3.78,0,1618,0,1,,0,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,3.78,KLEENEX TRUSTED CARE FACIAL TISSUES,,,37.8,,0,,,0,3.78,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",600260210a720f05f300008f
12000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.48,5.48,0,1621,0,3,,0,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,5.48,"PEPSI COLA, 12 OZ. CAN",,,0,,0,,,0,5.48,PEPSI 12 OZ 12 PACK,600260210a720f05f300008f
41000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,2.44,2.44,0,1625,0,2,,0,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,2.44,KNORR CREAMY CHICKEN,,,24.4,,0,,,0,2.44,KNORR SIDES,600260210a720f05f300008f
28400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,4.79,4.79,0,1665,0,1,,0,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,4.79,"DORITOS NACHO CHEESE, 28.5 OZ",,,0,,0,,,0,4.79,DORITOS NACHO CHEESE MULTI SERVE,600260210a720f05f300008f
36000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.67,2.67,0,1668,0,1,,0,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,2.67,KLEENEX TRUSTED CARE FACIAL TISSUES,,,26.7,,0,,,0,2.67,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",600260210a720f05f300008f
76840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,10.18,10.18,0,1671,0,2,,0,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,10.18,BEN & JERRY' S CHUNKY MONKEY PINT,,,101.8,,0,,,0,10.18,BEN AND JERRYS ICE CREAM,600260210a720f05f300008f
28400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,9.68,9.68,0,1675,0,2,,0,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,9.68,"DORITOS NACHO CHEESE, 28.5 OZ",,,0,,0,,,0,9.68,DORITOS NACHO CHEESE MULTI SERVE,600260210a720f05f300008f
815473013279,Borden 2% Reduced Fat Milk,8.48,8.48,0,1678,0,2,,0,,,,,,,,,,,BORDEN,,8.48,"BORDEN 2% MILK, 1/2 GAL",,,0,,0,,,0,8.48,,600260210a720f05f300008f
,EMIL' S SAUSAGE MUSHROOM PIZZA,6.71,6.71,0,1682,0,1,,0,,,,,,,,,,,,,6.71,EMIL' S SAUSAGE MUSHROOM PIZZA,,,0,,0,,,0,6.71,,600260210a720f05f300008f
